index,content,clean_emoji,language,compound,neg,neu,pos,vader_rating,keyword,extracted_phrases
881,"Not even loged in to the apps. Already choose login by FB, but asking more data that FB already have. Date of Birth, City. Don't you linked by FB only?","not even loged in to the application. already choose login by fb, but asking more data that fb already have. date of birth, city. do not you linked by fb only?",en,0.0,0.0,1.0,0.0,0,"[('fb asking data', 0.6715), ('fb date birth', 0.6374), ('application choose login', 0.397), ('birth city linked', 0.382), ('date', 0.1978)]",fb asking data
881,"Not even loged in to the apps. Already choose login by FB, but asking more data that FB already have. Date of Birth, City. Don't you linked by FB only?","not even loged in to the application. already choose login by fb, but asking more data that fb already have. date of birth, city. do not you linked by fb only?",en,0.0,0.0,1.0,0.0,0,"[('fb asking data', 0.6715), ('fb date birth', 0.6374), ('application choose login', 0.397), ('birth city linked', 0.382), ('date', 0.1978)]",fb date birth
881,"Not even loged in to the apps. Already choose login by FB, but asking more data that FB already have. Date of Birth, City. Don't you linked by FB only?","not even loged in to the application. already choose login by fb, but asking more data that fb already have. date of birth, city. do not you linked by fb only?",en,0.0,0.0,1.0,0.0,0,"[('fb asking data', 0.6715), ('fb date birth', 0.6374), ('application choose login', 0.397), ('birth city linked', 0.382), ('date', 0.1978)]",application choose login
881,"Not even loged in to the apps. Already choose login by FB, but asking more data that FB already have. Date of Birth, City. Don't you linked by FB only?","not even loged in to the application. already choose login by fb, but asking more data that fb already have. date of birth, city. do not you linked by fb only?",en,0.0,0.0,1.0,0.0,0,"[('fb asking data', 0.6715), ('fb date birth', 0.6374), ('application choose login', 0.397), ('birth city linked', 0.382), ('date', 0.1978)]",birth city linked
881,"Not even loged in to the apps. Already choose login by FB, but asking more data that FB already have. Date of Birth, City. Don't you linked by FB only?","not even loged in to the application. already choose login by fb, but asking more data that fb already have. date of birth, city. do not you linked by fb only?",en,0.0,0.0,1.0,0.0,0,"[('fb asking data', 0.6715), ('fb date birth', 0.6374), ('application choose login', 0.397), ('birth city linked', 0.382), ('date', 0.1978)]",date
882,Ive chat with one of the doctor and its very helpful. The price is reasonable for consultation and there is no rush while explaining the symptom to doctor. Thank you,i have chat with one of the doctor and its very helpful. the price is reasonable for consultation and there is no rush while explaining the symptom to doctor. thank you,en,0.5256,0.063,0.776,0.161,1,"[('symptom doctor thank', 0.57), ('price reasonable', 0.1912), ('consultation', 0.1744), ('rush explaining', -0.0285), ('thank', -0.0348)]",symptom doctor thank
882,Ive chat with one of the doctor and its very helpful. The price is reasonable for consultation and there is no rush while explaining the symptom to doctor. Thank you,i have chat with one of the doctor and its very helpful. the price is reasonable for consultation and there is no rush while explaining the symptom to doctor. thank you,en,0.5256,0.063,0.776,0.161,1,"[('symptom doctor thank', 0.57), ('price reasonable', 0.1912), ('consultation', 0.1744), ('rush explaining', -0.0285), ('thank', -0.0348)]",price reasonable
882,Ive chat with one of the doctor and its very helpful. The price is reasonable for consultation and there is no rush while explaining the symptom to doctor. Thank you,i have chat with one of the doctor and its very helpful. the price is reasonable for consultation and there is no rush while explaining the symptom to doctor. thank you,en,0.5256,0.063,0.776,0.161,1,"[('symptom doctor thank', 0.57), ('price reasonable', 0.1912), ('consultation', 0.1744), ('rush explaining', -0.0285), ('thank', -0.0348)]",consultation
883,Their using my number to call me and promote,their using my number to call me and promote,en,0.4404,0.0,0.642,0.358,1,"[('number promote', 0.6278), ('promote', 0.4864), ('number', 0.4547), ('using number', 0.4359), ('using', 0.3496)]",number promote
883,Their using my number to call me and promote,their using my number to call me and promote,en,0.4404,0.0,0.642,0.358,1,"[('number promote', 0.6278), ('promote', 0.4864), ('number', 0.4547), ('using number', 0.4359), ('using', 0.3496)]",promote
883,Their using my number to call me and promote,their using my number to call me and promote,en,0.4404,0.0,0.642,0.358,1,"[('number promote', 0.6278), ('promote', 0.4864), ('number', 0.4547), ('using number', 0.4359), ('using', 0.3496)]",number
883,Their using my number to call me and promote,their using my number to call me and promote,en,0.4404,0.0,0.642,0.358,1,"[('number promote', 0.6278), ('promote', 0.4864), ('number', 0.4547), ('using number', 0.4359), ('using', 0.3496)]",using number
883,Their using my number to call me and promote,their using my number to call me and promote,en,0.4404,0.0,0.642,0.358,1,"[('number promote', 0.6278), ('promote', 0.4864), ('number', 0.4547), ('using number', 0.4359), ('using', 0.3496)]",using
884,"Fast respon, it helps me a lot.","fast respon, it helps me a lot.",en,0.3818,0.0,0.698,0.302,1,"[('fast respon helps', 0.8733), ('fast', 0.4412), ('helps', 0.4081), ('respon', 0.362), ('lot', 0.137)]",fast respon helps
884,"Fast respon, it helps me a lot.","fast respon, it helps me a lot.",en,0.3818,0.0,0.698,0.302,1,"[('fast respon helps', 0.8733), ('fast', 0.4412), ('helps', 0.4081), ('respon', 0.362), ('lot', 0.137)]",fast
884,"Fast respon, it helps me a lot.","fast respon, it helps me a lot.",en,0.3818,0.0,0.698,0.302,1,"[('fast respon helps', 0.8733), ('fast', 0.4412), ('helps', 0.4081), ('respon', 0.362), ('lot', 0.137)]",helps
884,"Fast respon, it helps me a lot.","fast respon, it helps me a lot.",en,0.3818,0.0,0.698,0.302,1,"[('fast respon helps', 0.8733), ('fast', 0.4412), ('helps', 0.4081), ('respon', 0.362), ('lot', 0.137)]",respon
884,"Fast respon, it helps me a lot.","fast respon, it helps me a lot.",en,0.3818,0.0,0.698,0.302,1,"[('fast respon helps', 0.8733), ('fast', 0.4412), ('helps', 0.4081), ('respon', 0.362), ('lot', 0.137)]",lot
885,I don't feel satisfied with the doctor answers,i do not feel satisfied with the doctor answers,en,-0.3252,0.25,0.75,0.0,-1,"[('satisfied doctor answers', 0.8185), ('doctor', 0.4322), ('satisfied', 0.3637), ('answers', 0.2702), ('feel', 0.2426)]",satisfied doctor answers
885,I don't feel satisfied with the doctor answers,i do not feel satisfied with the doctor answers,en,-0.3252,0.25,0.75,0.0,-1,"[('satisfied doctor answers', 0.8185), ('doctor', 0.4322), ('satisfied', 0.3637), ('answers', 0.2702), ('feel', 0.2426)]",doctor
885,I don't feel satisfied with the doctor answers,i do not feel satisfied with the doctor answers,en,-0.3252,0.25,0.75,0.0,-1,"[('satisfied doctor answers', 0.8185), ('doctor', 0.4322), ('satisfied', 0.3637), ('answers', 0.2702), ('feel', 0.2426)]",satisfied
885,I don't feel satisfied with the doctor answers,i do not feel satisfied with the doctor answers,en,-0.3252,0.25,0.75,0.0,-1,"[('satisfied doctor answers', 0.8185), ('doctor', 0.4322), ('satisfied', 0.3637), ('answers', 0.2702), ('feel', 0.2426)]",answers
885,I don't feel satisfied with the doctor answers,i do not feel satisfied with the doctor answers,en,-0.3252,0.25,0.75,0.0,-1,"[('satisfied doctor answers', 0.8185), ('doctor', 0.4322), ('satisfied', 0.3637), ('answers', 0.2702), ('feel', 0.2426)]",feel
886,Very very helpful and fast response,very very helpful and fast response,en,0.5222,0.0,0.597,0.403,1,"[('helpful fast response', 0.7674), ('helpful fast', 0.7207), ('helpful', 0.6108), ('response', 0.4389), ('fast', 0.3447)]",helpful fast response
886,Very very helpful and fast response,very very helpful and fast response,en,0.5222,0.0,0.597,0.403,1,"[('helpful fast response', 0.7674), ('helpful fast', 0.7207), ('helpful', 0.6108), ('response', 0.4389), ('fast', 0.3447)]",helpful fast
886,Very very helpful and fast response,very very helpful and fast response,en,0.5222,0.0,0.597,0.403,1,"[('helpful fast response', 0.7674), ('helpful fast', 0.7207), ('helpful', 0.6108), ('response', 0.4389), ('fast', 0.3447)]",helpful
886,Very very helpful and fast response,very very helpful and fast response,en,0.5222,0.0,0.597,0.403,1,"[('helpful fast response', 0.7674), ('helpful fast', 0.7207), ('helpful', 0.6108), ('response', 0.4389), ('fast', 0.3447)]",response
886,Very very helpful and fast response,very very helpful and fast response,en,0.5222,0.0,0.597,0.403,1,"[('helpful fast response', 0.7674), ('helpful fast', 0.7207), ('helpful', 0.6108), ('response', 0.4389), ('fast', 0.3447)]",fast
887,It leads us to comprehensively know sympthom to being replied byban auto-reply question.,it leads us to comprehensively know sympthom to being replied byban auto-reply question.,en,0.0,0.0,1.0,0.0,0,"[('sympthom replied byban', 0.7392), ('auto reply question', 0.6053), ('replied', 0.2789), ('know', 0.1984), ('leads comprehensively', 0.1072)]",sympthom replied byban
887,It leads us to comprehensively know sympthom to being replied byban auto-reply question.,it leads us to comprehensively know sympthom to being replied byban auto-reply question.,en,0.0,0.0,1.0,0.0,0,"[('sympthom replied byban', 0.7392), ('auto reply question', 0.6053), ('replied', 0.2789), ('know', 0.1984), ('leads comprehensively', 0.1072)]",auto reply question
887,It leads us to comprehensively know sympthom to being replied byban auto-reply question.,it leads us to comprehensively know sympthom to being replied byban auto-reply question.,en,0.0,0.0,1.0,0.0,0,"[('sympthom replied byban', 0.7392), ('auto reply question', 0.6053), ('replied', 0.2789), ('know', 0.1984), ('leads comprehensively', 0.1072)]",replied
887,It leads us to comprehensively know sympthom to being replied byban auto-reply question.,it leads us to comprehensively know sympthom to being replied byban auto-reply question.,en,0.0,0.0,1.0,0.0,0,"[('sympthom replied byban', 0.7392), ('auto reply question', 0.6053), ('replied', 0.2789), ('know', 0.1984), ('leads comprehensively', 0.1072)]",know
887,It leads us to comprehensively know sympthom to being replied byban auto-reply question.,it leads us to comprehensively know sympthom to being replied byban auto-reply question.,en,0.0,0.0,1.0,0.0,0,"[('sympthom replied byban', 0.7392), ('auto reply question', 0.6053), ('replied', 0.2789), ('know', 0.1984), ('leads comprehensively', 0.1072)]",leads comprehensively
888,This app is awesome. It helps me a lot because I got sick easily. It makes me easier to reach a doctor when I got sick. The doctors are details too.,this application is awesome. it helps me a lot because i got sick easily. it makes me easier to reach a doctor when i got sick. the doctors are details too.,en,0.6597,0.151,0.55,0.298,1,"[('sick doctors details', 0.551), ('application awesome', 0.4059), ('makes easier reach', 0.1557), ('got', 0.0633), ('easily makes', 0.0559)]",sick doctors details
888,This app is awesome. It helps me a lot because I got sick easily. It makes me easier to reach a doctor when I got sick. The doctors are details too.,this application is awesome. it helps me a lot because i got sick easily. it makes me easier to reach a doctor when i got sick. the doctors are details too.,en,0.6597,0.151,0.55,0.298,1,"[('sick doctors details', 0.551), ('application awesome', 0.4059), ('makes easier reach', 0.1557), ('got', 0.0633), ('easily makes', 0.0559)]",application awesome
888,This app is awesome. It helps me a lot because I got sick easily. It makes me easier to reach a doctor when I got sick. The doctors are details too.,this application is awesome. it helps me a lot because i got sick easily. it makes me easier to reach a doctor when i got sick. the doctors are details too.,en,0.6597,0.151,0.55,0.298,1,"[('sick doctors details', 0.551), ('application awesome', 0.4059), ('makes easier reach', 0.1557), ('got', 0.0633), ('easily makes', 0.0559)]",makes easier reach
888,This app is awesome. It helps me a lot because I got sick easily. It makes me easier to reach a doctor when I got sick. The doctors are details too.,this application is awesome. it helps me a lot because i got sick easily. it makes me easier to reach a doctor when i got sick. the doctors are details too.,en,0.6597,0.151,0.55,0.298,1,"[('sick doctors details', 0.551), ('application awesome', 0.4059), ('makes easier reach', 0.1557), ('got', 0.0633), ('easily makes', 0.0559)]",got
888,This app is awesome. It helps me a lot because I got sick easily. It makes me easier to reach a doctor when I got sick. The doctors are details too.,this application is awesome. it helps me a lot because i got sick easily. it makes me easier to reach a doctor when i got sick. the doctors are details too.,en,0.6597,0.151,0.55,0.298,1,"[('sick doctors details', 0.551), ('application awesome', 0.4059), ('makes easier reach', 0.1557), ('got', 0.0633), ('easily makes', 0.0559)]",easily makes
889,Fast respon.. recommended,fast respon.. recommended,en,0.2023,0.0,0.526,0.474,1,"[('fast respon recommended', 0.9378), ('respon recommended', 0.6888), ('fast', 0.5737), ('recommended', 0.504), ('respon', 0.477)]",fast respon recommended
889,Fast respon.. recommended,fast respon.. recommended,en,0.2023,0.0,0.526,0.474,1,"[('fast respon recommended', 0.9378), ('respon recommended', 0.6888), ('fast', 0.5737), ('recommended', 0.504), ('respon', 0.477)]",respon recommended
